 101  24
  1  2  3  4  5  6  7  8  9 10 11 12 19 22 23 26 32 38 39 51 52 54 56 58
  3.65360E-11  3.65360E-11  3.65360E-11  3.65360E-11  3.65360E-11  3.65360E-11
  3.65360E-11  3.65360E-11  3.65360E-11  3.65360E-11  3.65360E-11  3.65360E-11
  3.65360E-11  3.65360E-11  3.65360E-11  3.65360E-11  3.65360E-11
  1.10203E-18  1.26758E-18  1.43876E-18  1.63924E-18  1.88268E-18  2.17352E-18
  2.59276E-18  3.15076E-18  3.90988E-18  6.17108E-18  1.21183E-17  2.64179E-17
  6.02267E-17  1.38226E-16  2.76850E-16  5.15190E-16  7.75420E-16  1.12272E-15
  1.60482E-15  2.22098E-15  2.73250E-15  3.33044E-15  3.95310E-15  4.53918E-15
  5.18304E-15  5.76823E-15  6.27865E-15  6.81347E-15  7.43398E-15  8.29164E-15
  8.92788E-15  9.48208E-15  9.95795E-15  1.05730E-14  1.12718E-14  1.27899E-14
  1.48639E-14  1.93677E-14  2.51416E-14  3.26942E-14  4.20705E-14  5.32726E-14
  6.78350E-14  9.11735E-14  1.21686E-13  1.67730E-13  2.30120E-13  3.25392E-13
  4.69216E-13  6.73534E-13  1.00330E-12  1.48141E-12  2.05603E-12  2.65085E-12
  3.40007E-12  4.19125E-12  5.05110E-12  6.06493E-12  7.39475E-12  9.05753E-12
  1.10513E-11  1.34742E-11  1.63993E-11  1.98905E-11  2.38479E-11  2.81957E-11
  3.32459E-11  3.88872E-11  4.41576E-11  5.00394E-11  5.65864E-11  6.35748E-11
  7.12006E-11  7.95975E-11  8.84601E-11  9.72646E-11  1.06787E-10  1.17071E-10
  1.28657E-10  1.41378E-10  1.55134E-10  1.69875E-10  1.82965E-10  1.96846E-10
  2.11560E-10  2.26127E-10  2.37982E-10  2.50275E-10  2.63015E-10  2.73809E-10
  2.79123E-10  2.84465E-10  2.89833E-10  2.93986E-10  2.93986E-10  2.93986E-10
  2.93986E-10  2.93986E-10  2.93986E-10  2.93986E-10  2.93986E-10
  6.37813E-11  6.67079E-11  6.98298E-11  7.36171E-11  7.83388E-11  8.39913E-11
  9.24450E-11  1.02945E-10  1.16129E-10  1.49066E-10  2.15322E-10  3.48485E-10
  6.05402E-10  1.01023E-09  1.48136E-09  2.04618E-09  2.77490E-09  3.68064E-09
  4.64112E-09  5.73440E-09  6.59349E-09  7.53352E-09  8.44498E-09  9.24162E-09
  1.00765E-08  1.07578E-08  1.12789E-08  1.18051E-08  1.22903E-08  1.26372E-08
  1.25878E-08  1.23751E-08  1.19954E-08  1.14070E-08  1.07617E-08  9.83051E-09
  8.89403E-09  7.66137E-09  6.50922E-09  5.30643E-09  4.30911E-09  3.43413E-09
  2.73236E-09  2.10447E-09  1.63093E-09  1.31741E-09  1.07219E-09  9.15240E-10
  8.09347E-10  7.20294E-10  6.69992E-10  6.24201E-10  5.87360E-10  5.59254E-10
  5.33026E-10  5.03840E-10  4.74457E-10  4.47318E-10  4.24611E-10  4.04442E-10
  3.85588E-10  3.69114E-10  3.54351E-10  3.40423E-10  3.28562E-10  3.18956E-10
  3.09780E-10  3.00954E-10  2.92179E-10  2.83796E-10  2.75788E-10  2.66199E-10
  2.56589E-10  2.47470E-10  2.38682E-10  2.30062E-10  2.21881E-10  2.14112E-10
  2.08067E-10  2.02755E-10  1.97656E-10  1.92710E-10  1.86889E-10  1.81326E-10
  1.76004E-10  1.70701E-10  1.64960E-10  1.59491E-10  1.54276E-10  1.49060E-10
  1.43545E-10  1.38305E-10  1.33326E-10  1.28382E-10  1.23025E-10  1.17958E-10
  1.13163E-10  1.08615E-10  1.04328E-10  1.00248E-10  9.63780E-11
  3.99091E-13  4.07694E-13  4.16954E-13  4.26509E-13  4.36823E-13  4.48940E-13
  4.65009E-13  4.83592E-13  5.05176E-13  5.55425E-13  6.40585E-13  7.66476E-13
  9.55639E-13  1.28517E-12  1.98847E-12  3.18283E-12  5.57442E-12  9.59200E-12
  1.61952E-11  2.61970E-11  3.68010E-11  5.09078E-11  6.92235E-11  9.25381E-11
  1.22259E-10  1.50643E-10  1.74809E-10  2.01772E-10  2.33530E-10  2.75355E-10
  3.12896E-10  3.48661E-10  3.79630E-10  4.10934E-10  4.43104E-10  4.73830E-10
  5.06088E-10  5.41725E-10  5.78135E-10  6.14091E-10  6.51139E-10  6.89054E-10
  7.27628E-10  7.64467E-10  8.02232E-10  8.35611E-10  8.69157E-10  8.99727E-10
  9.27963E-10  9.55537E-10  9.72907E-10  9.90197E-10  1.00512E-09  1.01706E-09
  1.02890E-09  1.03810E-09  1.04585E-09  1.05350E-09  1.06008E-09  1.06616E-09
  1.07216E-09  1.07732E-09  1.08191E-09  1.08645E-09  1.09096E-09  1.09543E-09
  1.09986E-09  1.10433E-09  1.10930E-09  1.11422E-09  1.11908E-09  1.12393E-09
  1.12874E-09  1.13349E-09  1.13801E-09  1.14212E-09  1.14617E-09  1.15018E-09
  1.15417E-09  1.15814E-09  1.16205E-09  1.16595E-09  1.17037E-09  1.17474E-09
  1.17906E-09  1.18360E-09  1.18894E-09  1.19422E-09  1.19945E-09  1.20464E-09
  1.20980E-09  1.21491E-09  1.21997E-09  1.22499E-09  1.23000E-09  1.23496E-09
  1.23988E-09  1.24475E-09  1.24956E-09  1.25434E-09  1.25907E-09
  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01
  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01
  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01
  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01
  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01
  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01
  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01
  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01
  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01
  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01
  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01
  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01
  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01
  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01
  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01
  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01
  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01  7.55384E-01
  5.02746E-11  5.19035E-11  5.31779E-11  5.42956E-11  5.52985E-11  5.62445E-11
  5.73929E-11  5.85176E-11  5.96395E-11  6.16166E-11  6.40664E-11  6.63828E-11
